Category_1,Store_Score,Score_1,Score_4,weekday
2,-4.581,2.95E-05,105.136,5
9,-8.267,4.28E-05,119.989,4
1,-29.491,0.949,162.495,4
5,-6.277,2.88E-06,77.667,5
1,-36.061,1.60E-05,124.483,5
1,-9.124,0.000853,129.953,5
0,-7.034,0,120.43,5
1,-7.347,3.66E-05,99.024,5
4,-3.945,0,103.28,5
5,-3.676,1.34E-05,184.91,5
7,-10.17,0,114.973,5
0,-7.015,0.792,95.039,0
7,-11.513,0.000158,152.563,5
10,-11.122,0.00326,95.058,6
7,-3.976,5.07E-06,93.537,6
11,-10.067,4.78E-06,92.301,5
2,-5.077,0.00442,78.817,5
11,-8.029,0.0125,119.995,5
5,-8.125,0.23,174.984,6
10,-20.236,0.955,77.194,4
7,-6.857,0,144.429,5
5,-9.314,0.399,100.058,5
6,-9.732,0.161,149.945,5
9,-5.597,0,64.253,4
8,-10.282,0.766,124.989,6
3,-4.858,0,111.881,5
11,-3.952,1.06E-06,170.01,6
3,-10.256,0.852,75.971,5
1,-5.468,1.67E-06,123.963,5
4,-14.787,0.194,92.962,4
0,-18.181,0.687,191.828,5
9,-9.958,0.46,123.988,5
9,-10.92,0.00165,145.907,6
4,-4.207,1.46E-05,101.985,5
11,-18.683,0.158,135.884,4
5,-24.519,0.543,145.029,5
11,-9.683,1.27E-05,159.992,5
1,-3.593,2.36E-06,96.02,5
9,-9.324,0.133,86.97,4
5,-10.613,1.03E-05,108.705,5
0,-3.791,0,154.007,5
0,-25.262,0.939,120.097,4
8,-25.814,0.954,110.152,4
2,-8.187,0.892,124.996,4
5,-32.266,0.929,138.34,6
4,-7.34,0.0121,90.565,5
0,-3.569,0.217,124.001,6
2,-7.953,0,123.299,5
6,-20.404,0.911,83.419,5
3,-4.616,0,146.027,5
7,-22.175,0.971,64.025,4
2,-10.908,0.851,87.178,4
1,-11.112,0.000107,73.007,5
5,-3.001,0,95.927,5
7,-12.274,0.854,121.998,6
7,-25.66,0.919,114.148,5
0,-18.158,0.101,126.155,6
10,-10.253,1.06E-06,96.34,5
6,-21.592,0.8,111.898,5
10,-3.304,0.00203,165.112,5
9,-12.703,0,123.406,6
1,-4.675,0,121.985,5
7,-9.796,0,148.106,5
6,-15.541,0.92,140.921,4
7,-11.615,0.97,120.046,5
11,-10.736,0.921,176.006,6
2,-26.348,0.941,71.135,4
0,-13.419,0.577,90.011,4
7,-47.576,0.812,135.636,5
5,-26.192,0.25,63.717,0
5,-21.286,0.924,65.536,5
4,-23.228,0.662,59.041,5
9,-10.932,0,135.001,4
4,-16.105,0.401,80.514,5
2,-30.097,0.199,89.52,5
10,-3.731,0,190.097,5
0,-8.198,0.000784,106.976,5
7,-6.547,5.21E-05,138.902,6
9,-22.565,0.888,68.768,4
3,-25.582,0.931,48.36,4
9,-1.806,0,161.918,5
2,-22.807,0.637,103.811,1
2,-8.937,0,67.018,5
10,-27.375,0.97,99.968,6
4,-9.856,0.899,128.968,5
0,-31.801,0.854,76.94,5
2,-16.138,0,104.87,4
7,-30.596,0.916,133.722,4
2,-26.755,0.917,68.204,5
9,-13.447,0.892,80.623,5
0,-6.995,0.0116,118.829,5
9,-12.128,0.487,176.599,4
11,-8.698,2.17E-05,125.035,0
7,-7.938,0.856,84.946,4
5,-18.683,0.915,69.989,5
1,-10.31,0,140.007,5
2,-4.445,0,98.982,6
10,-4.415,0,129.822,5
2,-20.991,0.924,142.784,5
7,-17.72,0.931,75.464,4
7,-4.376,0.000958,119.954,5
5,-4.743,5.45E-06,127.914,4
9,-2.947,0.808,150.053,4
0,-11.017,2.12E-06,139.983,6
4,-4.782,0,149.998,5
0,-24.975,0.873,135.209,0
10,-7.974,0.0148,128.736,5
6,-10.614,0.818,80.945,4
2,-1.959,0,91.963,5
7,-10.497,8.78E-05,114.233,4
10,-20.958,0.844,138.539,4
10,-4.141,0,94.981,5
4,-6.965,0,149.992,5
0,-5.926,0,91.921,5
7,-32.618,0.895,70.546,5
10,-5.833,0,144.003,5
7,-16.331,0.702,111.898,4
3,-25.859,0.896,71.997,5
6,-28.77,0.965,136.526,6
11,-7.849,0.0131,119.835,5
6,-22.419,0.357,102.511,6
2,-22.9,0.736,90.815,4
4,-14.791,0.245,82.993,5
4,-26.923,0.927,77.729,0
3,-8.711,2.67E-06,110.738,6
5,-7.555,0.000182,137.908,5
10,-19.632,0.918,133.06,0
8,-9.272,8.79E-05,109.373,6
9,-13.874,0,69.979,6
10,-13.376,0.837,88.344,4
3,-5.009,1.09E-05,133.947,0
9,-3.211,0,126.035,5
0,-30.801,0.923,125.196,5
5,-4.094,3.50E-06,124.033,5
1,-5.02,0.00016,127.975,6
3,-12.266,0,70.634,4
7,-3.081,0.00123,98.007,5
9,-29.434,0.967,75.085,4
4,-8.01,0.0783,136.128,6
6,-8.047,1.23E-05,116.47,0
11,-5.516,2.72E-06,162,5
4,-22.526,0.903,112.905,4
1,-14.901,0.00234,81.876,6
6,-11.063,0.00472,115.951,5
5,-5.898,7.74E-06,77.987,6
0,-8.01,0.00957,131.755,1
2,-20.591,0.859,66.633,5
8,-5.513,0,92.106,5
5,-11.969,0.00104,118.275,5
4,-22.159,0.89,120.284,5
10,-7.733,0,73.662,5
5,-11.819,0.00156,86.6,5
8,-6.382,0,148.104,5
0,-6.077,0.698,125.976,5
3,-6.318,3.77E-06,105.076,5
11,-17.137,0.968,77.67,6
11,-7.556,0,70.368,6
2,-4.928,9.98E-05,129.984,0
6,-1.924,0,90.207,5
2,-12.878,7.17E-06,93.982,5
7,-6.02,0.00941,128.034,5
2,-12.195,0.882,125,1
11,-5.676,4.53E-06,123.984,5
0,-3.998,0.00163,115.168,5
0,-7.239,0,90.04,5
2,-27.081,0.917,135.763,4
2,-22.912,0.962,63.585,4
7,-5.525,0.000124,75.031,6
4,-6.811,0,80.03,6
2,-4.481,5.20E-05,105.991,6
11,-19.824,0.933,79.986,4
5,-12.539,0.000291,134.319,4
8,-5.826,2.29E-05,92.033,5
4,-11.209,0.000128,115.656,6
2,-20.374,0.925,81.415,4
11,-21.354,0.925,122.999,5
0,-24.824,0.947,102.407,5
9,-10.59,0.000732,133.205,5
5,-11.439,0.000946,114.239,6
10,-8.409,0.838,147.981,4
3,-25.31,0.924,69.754,0
4,-7.068,0.00125,140.974,6
5,-14.384,2.89E-05,97.51,5
1,-6.257,0,104.957,5
1,-8.948,0,128.532,6
7,-2.492,0,95.006,5
11,-5.508,0,122.063,5
6,-7.109,0,129.989,5
8,-27.874,0.915,65.591,5
4,-16.119,4.50E-06,78.963,5
3,-3.232,0,128.048,6
8,-6.003,1.58E-06,119.968,6
4,-13.483,0.00016,119.981,5
9,-47.001,0.725,93.014,4
8,-9.244,0.000626,155.145,6
10,-6.131,0,159.363,0
8,-2.881,0.133,145.115,5
7,-10.609,0.905,124.999,1
9,-4.602,4.92E-05,117.848,5
2,-3.521,0,107.94,5
0,-16.418,0.997,0,4
11,-14.376,0.928,126.988,2
9,-8.088,0.783,121.812,4
6,-5.56,0,136.041,5
4,-8.06,0.0109,120.41,6
11,-2.457,0,125.008,5
1,-7.378,0,134.326,5
7,-8.338,0.082,100.011,6
11,-8.721,0.0319,117.98,6
5,-7.428,0.0973,118.123,5
8,-7.365,0,94.992,6
2,-7.013,2.21E-06,91.751,5
2,-12.486,0.926,107.941,6
6,-6.781,0,101.966,5
1,-4.931,0,110.567,5
5,-38.605,0.861,69.699,5
1,-9.473,0.877,125.475,5
10,-13.259,0,77.521,5
9,-8.121,0,128.025,5
0,-13.207,0.212,111.026,6
7,-5.56,0.00353,123.89,0
6,-7.784,0,129.918,6
11,-23.039,0.879,74.116,4
7,-6.226,0.892,85.045,4
5,-6.181,0,100.001,5
5,-8.052,6.39E-06,93.695,5
5,-9.034,0.000316,138.013,6
9,-23.218,0.238,116.915,4
5,-22.242,0.956,201.632,4
6,-5.542,0.0939,137.963,4
10,-5.906,0.0695,82.016,6
11,-4.51,0.000127,104.998,0
9,-7.265,0.08,128.918,6
0,-4.833,0.134,167.997,5
7,-11.457,0.733,169.782,4
1,-3.37,0,131.072,5
10,-8.761,1.31E-05,143.874,6
0,-4.905,0,126.946,5
6,-3.197,0,170.058,5
2,-6.623,0,148.087,4
7,-5.746,0,100.002,4
8,-6.024,1.29E-05,105.046,5
11,-0.945,0.00463,173.797,5
0,-6.646,2.27E-06,183.954,5
0,-8.369,5.79E-05,114.042,6
5,-5.464,0.00165,105.854,6
3,-30,0.883,136.949,4
10,-22.906,0.82,85.667,5
6,-7.742,0,128.096,5
8,-6.112,0.0451,125.961,5
3,-21.489,0.947,141.364,4
1,-6.694,0,101.654,5
8,-6.72,0.882,125.962,5
7,-14.397,1.11E-05,109.997,5
0,-31.82,0.772,68.808,5
4,-13.496,0.000105,84.581,6
1,-5.714,0,150.073,5
2,-34.411,0.883,76.787,5
1,-5.72,0.0828,87.902,5
1,-3.742,0.000538,125.987,5
6,-10.734,0.875,127.965,5
1,-3.414,0,123.009,5
0,-13.207,0.212,111.026,6
9,-21.864,0.965,67.628,0
5,-7.404,0.000494,87.769,6
11,-10.729,0.926,140.015,5
8,-20.229,0.916,135.153,5
6,-3.782,0,139.315,5
0,-8.988,0.00126,108.378,5
9,-7.743,0.139,100.044,5
4,-14.4,0.885,170.064,4
9,-15.315,0.887,182.338,4
0,-33.381,0.948,166.454,5
5,-15.224,0.069,115.345,4
0,-8.031,0,130.026,5
2,-12.494,0.00187,120.024,5
0,-4.979,0.00381,143.916,5
1,-7.356,0,115.124,6
11,-6.336,0.00126,108.025,5
10,-5.038,0,129.973,0
8,-38.974,0.801,78.211,4
4,-3.377,0,94.034,6
1,-6.757,0,132.924,5
0,-8.748,0.16,90.016,5
11,-13.03,0,82.088,5
10,-12.599,1.19E-05,118.678,4
11,-11.498,0.878,112.043,6
0,-15.973,1.97E-05,81.42,5
7,-5.952,0,129.795,5
8,-13.999,0,145.532,5
10,-6.26,0,123.96,5
0,-5.14,4.89E-06,110.015,5
11,-5.422,0,133.974,4
1,-33.683,0.941,73.706,4
1,-4.689,0.0132,124.023,5
11,-4.92,0,167.965,5
0,-8.588,0.000345,130.033,6
5,-26.116,0.929,175.599,5
2,-28.368,0.933,70.828,5
7,-19.387,5.33E-06,91.509,6
7,-10.736,0.633,83.486,5
2,-11.623,2.38E-06,121.737,5
2,-1.695,0,99.96,5
0,-3.046,2.34E-06,124.067,5
2,-3.128,0,167.891,5
6,-8.056,0,86.919,5
11,-30.604,0.96,124.024,6
2,-7.469,0.923,163.043,6
8,-6.651,0,104.566,5
5,-9.173,0.716,92.045,4
4,-6.911,0.949,85.041,5
5,-29.243,0.926,66.927,6
9,-28.038,0.87,60.027,5
8,-4.609,0,163.93,5
0,-3.687,2.29E-05,130.058,5
0,-5.74,0,97.085,5
11,-6.503,0.00965,104.856,6
8,-23.104,0.954,74.253,5
11,-4.209,0.931,103.621,5
9,-12.825,0.547,139.825,6
8,-9.045,0.0191,85.005,5
9,-3.681,4.41E-05,104.031,6
7,-8.513,0.000163,111.963,6
11,-5.745,3.67E-06,146.075,5
11,-7.47,0,139.907,5
0,-8.256,0,80.15,5
2,-25.335,0.956,120.018,4
3,-9.822,0.00017,138.61,6
6,-4.578,4.73E-06,121.955,4
1,-7.536,0.00342,93.989,5
1,-6.684,0,149.882,5
5,-8.441,0,94.834,5
7,-19.12,0.937,181.976,4
6,-25.312,0.861,131.311,5
3,-26.664,0.899,70.982,5
0,-9.362,0,116.656,4
2,-6.231,0.27,135.027,2
0,-8.541,0.00332,80,5
2,-6.995,0,153.826,6
2,-14.849,3.69E-05,82.837,5
6,-8.293,0.000106,99.986,5
5,-7.673,9.18E-05,158.724,5
0,-9.882,0.746,84.692,4
11,-8.831,0.787,131.493,5
7,-12.238,0.00138,111.485,5
7,-3.956,0,132.032,5
2,-9.482,0.854,104.04,6
2,-18.51,0.926,76.707,5
9,-10.572,0.116,88.036,5
6,-31.734,0.265,74.647,5
10,-14.364,0.902,91.059,5
7,-4.756,7.93E-06,119.993,6
0,-3.172,3.49E-05,110.219,5
9,-7.259,0.000106,131.397,6
7,-2.909,0,109.995,5
10,-4.122,0,95.323,6
5,-5.453,0,148.949,5
2,-16.612,0.887,160.902,4
5,-3.866,3.05E-06,76.19,5
6,-10.884,0.688,67.643,6
7,-6.218,1.17E-05,110.41,6
9,-3.945,0,124.975,5
5,-17.951,0.000498,127.545,5
6,-4.186,0.0359,140.047,5
10,-11.109,2.18E-06,95.792,4
7,-24.684,0.885,135.561,4
8,-34.912,0.949,56.162,4
9,-4.158,9.94E-06,134.016,5
11,-22.086,0.253,94.182,5
5,-6.637,0.837,80.009,4
5,-16.389,0.775,151.129,4
0,-5.876,6.73E-05,98.031,5
9,-25.226,0.89,139.469,5
1,-22.687,0.81,86.077,4
3,-29.944,0.908,111.854,4
5,-9.994,0.697,94.017,4
8,-4.569,0,84.903,4
5,-27.02,0.961,61.816,4
8,-3.32,6.34E-06,175.001,5
2,-7.827,0.034,116.948,5
0,-8.453,0.000283,171.91,1
0,-5.064,3.57E-06,136.575,6
3,-8.492,0.00973,98.296,6
3,-10.932,5.27E-05,70.459,5
7,-11.025,0.00221,94.395,6
11,-9.582,0.000514,119.916,5
11,-3.695,2.93E-05,94.014,5
0,-11.945,4.93E-05,132.071,5
4,-12.921,0.896,86.468,6
8,-18.609,0.985,91.816,6
1,-3.133,0,129.874,5
5,-5.703,0.000579,167.719,6
4,-7.581,0,108.066,4
2,-23.553,0.859,138.048,5
9,-6.612,0,145.921,5
5,-10.344,0,150.371,0
7,-14.575,4.52E-06,120.275,5
1,-4.992,0,97.541,6
1,-15.646,0.909,170.146,5
9,-23.886,0.967,72.81,5
11,-1.724,0,115.074,5
11,-15.137,0.719,97.041,2
7,-6.436,0,101.185,5
3,-4.389,0,114.996,5
11,-13.355,0.857,139.868,4
4,-6.578,0.000153,147.852,5
7,-20.232,0.952,122.983,4
7,-16.176,0.000276,80.735,5
8,-32.174,0.906,195.603,0
9,-25.927,0.951,134.483,4
1,-4.186,0,136.017,5
7,-24.359,0.947,108.95,5
8,-5.928,0.837,132.045,6
0,-5.721,0.21,90.012,5
6,-1.517,0.213,121.972,5
2,-31.874,0.917,77.891,5
0,-3.953,2.22E-06,122.056,6
5,-6.043,1.46E-05,129.977,6
2,-17.696,0.74,76.703,5
7,-15.892,0.837,120.078,4
0,-26.01,0.942,77.982,4
1,-21.962,0.904,91.949,5
0,-28.783,0.881,81.598,5
9,-26.709,0.9,146.043,5
8,-4.879,0,217.333,4
5,-6.435,1.06E-05,117.634,6
5,-28.533,0.977,62.399,5
8,-25.155,0.867,68.323,5
7,-5.772,0,113.002,5
3,-7.521,6.78E-06,76.098,6
0,-6.71,0.000428,171.995,1
7,-4.009,0,144.032,5
4,-9.256,0.874,136.997,4
3,-6.588,0.00689,124.999,5
7,-10.15,0.179,114.443,6
9,-8.864,0.929,159.993,0
2,-28.248,0.934,85.297,5
2,-6.411,0,90.072,5
2,-9.876,1.75E-05,97.94,5
8,-6.852,0,114.145,5
0,-19.399,0.884,60.004,5
2,-16.504,0.0346,134.862,5
10,-7.445,0.000961,139.028,6
3,-10.926,1.80E-06,139.933,6
7,-9.207,0.736,87.008,5
9,-18.501,0.91,163.843,5
1,-11.341,0.907,77.925,5
11,-11.357,0.332,80.018,4
9,-11.312,0.0178,132.094,5
1,-3.637,0,113.956,6
10,-5.898,1.38E-05,125.07,4
2,-5.522,0.000107,145.994,6
0,-24.359,0.75,82.602,6
3,-30.388,0.933,185.719,4
2,-18.198,0.000143,124.808,5
6,-4.831,0,115.966,5
5,-2.183,0,122.512,5
7,-13.462,4.47E-06,82.663,5
9,-11.953,0.669,80.054,4
2,-5.595,0.00264,112.028,5
5,-10.068,5.14E-06,93.903,6
1,-26.371,0.92,71.111,6
7,-5.396,0.0108,183.361,4
2,-5.358,0.0096,90.767,6
10,-11.492,0,142.782,6
4,-11.772,0,110.003,4
1,-10.396,1.65E-05,147.464,6
7,-9.941,6.93E-06,74.998,5
4,-23.029,0.828,62.593,4
5,-15.918,0.918,96.646,5
7,-7.799,0,83.366,4
6,-9.403,0.0027,86.953,5
3,-30.578,0.914,85.081,6
6,-4.408,0.00248,179.978,5
1,-7.558,7.79E-05,110.037,5
0,-18.165,0.948,102.84,5
1,-27.997,0.973,74.695,4
0,-12.825,0.0185,109.775,6
3,-6.389,0,93.898,6
5,-7.853,2.10E-06,94.961,4
3,-31.99,0.934,82.251,4
0,-16.228,0.943,119.237,5
4,-26.861,0.888,124.581,5
9,-8.606,0.882,74.986,4
0,-4.249,1.09E-05,176.962,6
11,-2.597,0.00052,104.026,5
1,-5.934,9.54E-05,171.005,5
10,-9.735,1.39E-06,141.451,5
0,-4.338,0,159.918,5
5,-24.551,0.96,126.591,5
7,-4.579,0,89.87,5
6,-28.435,0.959,109.066,4
2,-30.319,0.921,180.031,5
2,-4.248,0,112.985,5
7,-33.65,0.959,64.789,5
1,-8.484,0.000171,139.32,5
5,-9.013,0.572,94.485,6
4,-11.327,0,137.935,6
7,-29.947,0.942,106.375,5
7,-6.405,0.000859,121.963,6
5,-5.131,5.66E-06,110.001,5
9,-6.615,0.000346,120.024,5
1,-28.801,0.96,169.029,5
8,-10.555,1.52E-05,114.172,5
0,-24.799,0.0721,126.051,4
0,-15.793,2.08E-06,121.419,5
2,-16.172,0.167,92.679,5
1,-13.18,3.53E-06,105.929,5
5,-6.258,0,183.18,6
7,-6.9,0,98.005,6
11,-3.525,0.332,170.212,5
2,-7.673,0,110.05,0
7,-4.315,0.000669,139.163,6
1,-30.335,0.955,205.572,4
1,-4.961,0,134.066,5
9,-24.906,0.968,79.013,4
2,-4.458,0,100.005,4
11,-5.884,0,175.885,5
0,-29.444,0.959,71.929,4
7,-32.125,0.895,116.876,6
9,-7.512,0,124.075,5
5,-21.513,0.355,97.045,4
9,-11.243,0.33,110.394,4
5,-8.402,0,119.973,0
2,-9.601,0.862,107.778,6
1,-6.112,0.843,180.341,4
1,-9.219,5.94E-06,181.979,0
0,-12.288,7.62E-05,141.385,6
9,-7.365,5.30E-06,147.065,0
3,-6.46,7.35E-05,118.501,5
0,-14.846,4.22E-05,147.623,6
10,-8.204,4.70E-06,185.871,6
0,-3.407,0.00281,119.999,5
10,-8.772,0.339,125.968,5
2,-2.963,0.105,71.711,5
4,-7.964,0.0465,138.014,5
1,-6.806,1.52E-05,105.799,6
1,-5.095,0.00936,137.976,5
3,-27.574,0.958,92.012,4
7,-10.599,0.119,176.904,6
1,-5.356,0.104,124.991,5
0,-10.27,0.798,133.975,5
2,-4.772,0.0792,149.152,5
0,-18.237,0.874,80.003,4
11,-5.224,0,145.013,5
2,-7.829,8.55E-05,127.99,5
4,-9.051,0.00647,101.046,6
1,-6.424,0.658,125.986,6
7,-18.164,0.965,143.887,5
1,-38.757,0.432,106.001,4
0,-2.421,0,170.107,5
0,-10.607,0.458,159.993,4
11,-28.984,0.948,71.106,4
0,-4.428,0,102.072,5
9,-4.374,0.237,98.12,5
10,-9.73,0.0847,81.94,6
4,-8.958,0,169.92,0
8,-3.932,4.34E-06,129.983,5
8,-3.475,0.00582,157.036,5
0,-14.212,0.865,114.787,5
6,-15.356,0.8,77.281,5
4,-27.428,0.945,70.256,4
1,-15.158,0.813,157.932,4
3,-3.61,2.51E-05,127.062,4
3,-11.323,0.0321,104.005,6
0,-16.955,0.974,106.358,4
4,-7.096,0.712,125,2
5,-7.955,0.000372,87.988,5
5,-6.019,0.14,92.993,5
11,-5.236,3.06E-05,95.016,5
6,-23.585,0.906,156.648,5
7,-16.082,0.934,163.923,4
7,-4.918,0.000422,170.6,5
4,-26.923,0.927,77.729,0
7,-33.126,0.869,68.252,6
6,-12.887,0.0293,115.487,5
6,-6.372,0,88.969,5
2,-4.845,0,85.054,5
8,-6.789,0,140.403,4
6,-7.818,0.000313,84.409,5
10,-3.541,1.89E-05,187.961,5
6,-6.474,0.00197,124.97,6
10,-8.259,0.902,150.358,6
8,-15.902,0.9,118.092,4
2,-8.821,0.000389,113.722,6
9,-6.74,0,126.969,6
6,-4.186,0.0359,140.047,5
2,-24.279,0.965,146.477,4
0,-11.763,0.949,160.154,4
2,-7.715,0,169.837,6
2,-25.889,0.107,77.899,6
1,-4.808,0.17,126.132,4
5,-13.573,0.939,180.086,4
9,-9.889,0.000394,139.983,5
2,-5.617,0,85.026,5
8,-13.503,8.27E-05,148.977,6
1,-4.959,3.73E-06,88.006,5
2,-3.16,1.46E-05,168.135,5
1,-3.988,0.000133,127.965,5
9,-6.149,0.0185,120.015,6
0,-1.195,0.035,150.019,5
8,-2.687,0,125.034,5
9,-8.682,0.00767,137.67,5
7,-5.7,5.19E-06,126.016,5
11,-5.607,0.306,101.968,6
6,-8.771,5.86E-05,107.989,6
8,-25.161,0.939,92.261,5
1,-11.312,9.33E-05,205.359,5
4,-10.234,0,164.482,5
6,-8.433,4.52E-06,124.56,5
1,-3.467,0,99.027,5
5,-8.786,0,106.367,5
7,-12.03,9.04E-05,91.18,4
9,-3.823,8.38E-06,104.985,5
6,-12.873,0.899,139.948,6
4,-14.24,0.895,72.067,5
6,-3.981,1.68E-06,97.225,6
3,-3.982,0,165.107,5
1,-5.542,0,142.069,5
4,-5.083,0.0113,150.081,6
9,-28.864,0.951,178.953,4
11,-9.88,1.61E-06,91.086,5
7,-3.061,0,107.01,5
1,-8.113,0.746,125.03,4
5,-5.323,0,111.06,5
5,-5.819,0,110.977,5
7,-7.266,0.00055,80.514,5
10,-8.692,0.121,118.086,0
9,-7.672,0,72.399,6
5,-5.604,0,175.813,5
10,-3.193,0,94.999,5
1,-5.595,0.00208,132.188,6
8,-13.437,0.087,113.691,5
8,-18.493,0.764,166.296,6
5,-5.782,0,147.434,4
8,-11.512,3.31E-06,150.068,0
11,-6.319,0,126.684,5
7,-5.341,0,96.36,4
11,-4.546,6.66E-05,105.005,5
5,-4.254,1.81E-06,123.022,5
0,-4.117,1.33E-05,115.662,5
6,-5.8,0.000268,90.001,5
8,-4.969,0,190.028,6
7,-9.113,0,199.756,5
9,-5.363,2.46E-05,122.999,5
2,-8.121,3.18E-05,150.1,5
11,-4.189,0,169.902,5
6,-23.983,0.923,108.896,6
0,-5.836,0,179.904,6
9,-8.712,0.409,58.144,5
10,-5.81,0,87.022,6
6,-12.388,9.73E-06,101.486,5
5,-33.496,0.905,75.858,6
9,-9.579,0.000309,116.362,6
6,-5.56,0,136.041,5
7,-5.509,0.144,128.053,4
1,-10.283,0.863,80.018,4
0,-22.385,0.932,112.933,4
9,-18.067,0.971,137.268,5
4,-6.812,0,160.085,6
2,-13.22,0.851,101.298,6
2,-8.264,0,133.983,0
4,-6.778,0.00516,93.003,6
7,-8.236,2.84E-06,75.001,5
1,-8.548,2.31E-05,94.994,0
0,-4.923,4.01E-06,120.062,5
7,-3.546,0,87.066,5
10,-10.476,0.0914,152.112,0
1,-38.892,0.799,57.301,5
9,-6.182,0.000578,181.455,5
11,-4.614,0.000427,129.967,5
0,-15.942,0.948,136.636,5
0,-10.244,0.00207,105.184,6
5,-6.914,0,123.991,5
2,-25.719,0.867,97.772,5
1,-5.181,0.000233,116.992,5
10,-7.559,0,87.507,5
3,-32.465,0.878,101.831,6
11,-27.314,0.864,68.822,4
2,-29.707,0.938,115.141,0
0,-8.806,4.17E-06,179.239,0
10,-7.486,0.0262,127.996,5
5,-5.218,0,126.863,6
8,-33.416,0.829,75.101,4
0,-35.973,0.728,139.747,5
7,-30.257,0.929,129.616,4
6,-3.498,0,109.909,5
2,-13.657,0.971,114.521,5
1,-5.615,1.60E-05,96.044,5
11,-6.642,0,77.004,5
8,-2.652,1.94E-06,93.989,5
10,-6.335,0,179.798,5
5,-7.697,0,96.021,5
1,-14.068,0.0632,99.918,5
4,-16.762,0.00331,142.96,5
0,-6.789,2.04E-06,91.007,5
0,-4.501,0,100.011,5
0,-7.32,9.82E-05,109.958,5
6,-10.279,0.244,89.901,4
7,-8.97,0,94.514,6
0,-9.181,0,139.702,5
1,-2.46,0,132.975,5
8,-28.714,0.749,139.613,5
7,-5.616,0.000315,134.98,4
1,-14.664,0.807,95.717,6
2,-4.876,0,91.158,6
2,-7.685,0,74.954,1
2,-30.495,0.926,66.706,5
2,-5.683,0.00136,77.527,6
2,-25.824,0.954,127.772,4
7,-6.057,0,74.496,5
1,-7.304,0.604,140.184,4
1,-8.128,0.713,84.992,4
8,-31.023,0.948,63.821,5
10,-24.272,0.879,91.694,5
2,-16.985,0.0799,128.22,6
0,-5.883,0,172.873,5
7,-7.355,0,71.994,0
7,-10.4,0.895,180.012,4
4,-28.101,0.94,135.506,5
1,-12.332,0,154.639,5
7,-13.25,0.793,75.021,4
7,-8.248,0.0834,116.907,0
8,-7.513,1.97E-06,102.998,5
2,-5.355,3.29E-06,81.659,6
8,-10.627,0,147.083,4
2,-12.427,0.000286,126.592,4
0,-29.76,0.888,81.616,5
0,-22.518,0.976,65.66,4
1,-9.123,0,78.986,5
9,-18.501,0.91,163.843,5
10,-17.862,0.904,119.137,4
9,-6.346,0.00109,122.419,5
6,-16.505,0.912,127.976,4
0,-22.27,0.221,124.255,4
3,-10.857,9.33E-05,165.617,0
0,-10.539,0.000289,92.727,0
4,-6.955,0,125.005,5
10,-19.916,0.913,139.454,0
2,-6.787,0,84.08,5
5,-9.923,0.907,180.048,5
3,-20.03,0.942,119.918,5
3,-4.986,0,112.973,5
11,-6.319,0,126.684,5
9,-8.014,0.00664,166.709,0
5,-8.248,0.00151,179.988,6
2,-12.648,0.184,77.106,5
2,-6.587,0.00127,92.496,5
5,-11.167,0.0832,142.487,5
0,-26.137,0.837,96.95,0
0,-3.942,7.55E-06,126.961,5
8,-7.092,8.65E-05,90.061,5
7,-5.59,0,104.003,5
1,-8.484,0.000171,139.32,5
11,-4.115,6.92E-05,151.896,6
2,-10.313,4.74E-05,85.688,0
4,-6.318,0,122.047,6
5,-6.567,0,87,5
7,-15.573,0.918,84.974,5
4,-12.537,0.893,180.125,4
0,-15.355,0.938,85.008,5
11,-12.749,6.83E-05,147.997,6
10,-6.124,0.000139,103.683,6
8,-4.691,0,113.933,5
4,-19.607,0.122,99.212,4
2,-5.833,0,81.182,6
1,-4.667,0.0847,103.16,0
9,-33.29,0.91,74.541,5
4,-6.858,1.75E-05,99.806,6
7,-8.167,0,96.301,5
10,-25.846,0.805,170.612,2
5,-24.973,0.926,135.194,4
9,-18.813,0.683,81.015,4
8,-9.593,0.0165,119.971,5
8,-6.739,1.05E-05,164.299,5
8,-33.916,0.956,65.84,4
10,-6.993,0,93.771,5
10,-12.492,1.23E-05,91.079,6
0,-2.848,0,145.01,6
8,-7.879,0.0028,170.035,5
10,-16.553,0.882,151.989,4
7,-7.914,0,159.699,5
10,-5.065,0,130.97,5
11,-6.944,0,186.25,5
1,-6.293,1.27E-05,96.011,5
6,-13.1,0.00784,116.215,6
7,-5.134,0.0155,122.025,0
4,-13.551,0.835,85.019,4
8,-4.561,7.14E-06,179.87,5
11,-14.36,0.946,130.021,4
2,-4.241,0,79.967,6
10,-4.551,0.922,113.009,5
2,-6.061,0,78.998,6
3,-31.99,0.934,82.251,4
0,-19.131,0.658,91.24,5
7,-17.087,0.883,129.911,5
6,-7.695,9.60E-05,112.007,5
2,-8.68,8.18E-05,139.097,5
8,-20.351,0.932,89.657,4
2,-5.433,0,126.628,5
6,-5.775,0,124.026,5
2,-27.105,0.949,100.841,4
7,-8.909,6.06E-05,95.776,5
4,-15.304,0.877,120.99,6
7,-11.205,0,129.969,5
0,-4.417,0,149.937,5
11,-7.093,7.90E-05,170.97,6
2,-18.747,0.848,60.327,5
3,-5.973,4.73E-05,184.257,6
4,-31.846,0.904,91.668,5
1,-2.528,0.034,140.018,6
11,-7.567,0.00188,112.05,5
